Material,Descripción,CARREFOUR,CHANGO MAS,COOPERATIVA OBRERA (Bahia Blanca),COTO,DIA %,DIARCO,Hergo (MDP),JUMBO,LUVIK S.A.,MAKRO,"Mar del Plata, EL GAUCHITO",MAXI CARREFOUR,MAXICONSUMO,NINI,PLAZA VEA,VITAL,YAGUAR,Total general,Descripcion_Norm,Precio_Minimo,Precio_Maximo,Precio_Promedio,Competidores_Activos,Ganador,Ahorro_Pct,Ahorro_Abs
170701,PULVERIZADOR x1.2lt,,,,,,,,,,,,,,,,"10539,0",,"10539,0",PULVERIZADOR X1.2LT,"10539,0","10539,0","10539,0",1,VITAL,"0,0","0,0"
170703,CONECTOR para manguera de 1/2,,,,,,,,,,,,,,,,"569,0",,"569,0",CONECTOR PARA MANGUERA DE 1/2,"569,0","569,0","569,0",1,VITAL,"0,0","0,0"
170704,MANGUERA 15mt,,,,,,,,,,,,,,,,"16999,0",,"16999,0",MANGUERA 15MT,"16999,0","16999,0","16999,0",1,VITAL,"0,0","0,0"
170705,PISTOLA pulverizador ajustablex8 salidas,,,,,,,,,,,,,,,,"4839,0",,"4839,0",PISTOLA PULVERIZADOR AJUSTABLEX8 SALIDAS,"4839,0","4839,0","4839,0",1,VITAL,"0,0","0,0"
170706,SET PERCHAS Bonux madera x4u,,,,,,,,,,,,,,,,"6999,0",,"6999,0",SET PERCHAS BONUX MADERA X4U,"6999,0","6999,0","6999,0",1,VITAL,"0,0","0,0"
170719,ESTACA SOLAR EC23387,,,,,,,,,,,,,,,,"3569,0",,"3569,0",ESTACA SOLAR EC23387,"3569,0","3569,0","3569,0",1,VITAL,"0,0","0,0"
170720,ESTACA SOLAR EC11088,,,,,,,,,,,,,,,,"879,0",,"879,0",ESTACA SOLAR EC11088,"879,0","879,0","879,0",1,VITAL,"0,0","0,0"
170721,ESTACA SOLAR EC11069,,,,,,,,,,,,,,,,"2399,0",,"2399,0",ESTACA SOLAR EC11069,"2399,0","2399,0","2399,0",1,VITAL,"0,0","0,0"
170723,REPOSERA aluminio c/ruedas 4 posiciones,,,,,,,,,,,,,,,,"99999,0",,"99999,0",REPOSERA ALUMINIO C/RUEDAS 4 POSICIONES,"99999,0","99999,0","99999,0",1,VITAL,"0,0","0,0"
170730,SOMBRILLA ALUMINIO 360° 3mt,,,,,,,,,,,,,,,,"99999,0",,"99999,0",SOMBRILLA ALUMINIO 360° 3MT,"99999,0","99999,0","99999,0",1,VITAL,"0,0","0,0"
170731,SOMBRILLA ALUMINIO 2.5mt,,,,,,,,,,,,,,,,"59997,0",,"59997,0",SOMBRILLA ALUMINIO 2.5MT,"59997,0","59997,0","59997,0",1,VITAL,"0,0","0,0"
170733,SET JARDIN ratan sintetico 4 piezas,,,,,,,,,,,,,,,,"249999,0",,"249999,0",SET JARDIN RATAN SINTETICO 4 PIEZAS,"249999,0","249999,0","249999,0",1,VITAL,"0,0","0,0"
170734,SILLA ACERO apilable con apoyabrazo,,,,,,,,,,,,,,,,"19995,0",,"19995,0",SILLA ACERO APILABLE CON APOYABRAZO,"19995,0","19995,0","19995,0",1,VITAL,"0,0","0,0"
170740,Aceto balsamico FAVINCO x3lt,,,,,,,,,,,,,,,,"13609,0",,"13609,0",ACETO BALSAMICO FAVINCO X3LT,"13609,0","13609,0","13609,0",1,VITAL,"0,0","0,0"
170741,Vinagre FAVINCO de alcohol x5lt,"7599,0","7599,0",,"8133,0",,"5728,02",,,,,,"6204,0",,,,"5725,0","5799,0","6683,860000000001",VINAGRE FAVINCO DE ALCOHOL X5LT,"5725,0","8133,0","6596,804000000001",5,VITAL,"13,215551045627564","871,804000000001"
170745,Yerba PLAYADITO despalada x500gr,"3290,0","3299,0",,"3300,0","3290,0","2939,09",,"3550,0",,,,,,"2652,55",,"2759,0",,"3134,955",YERBA PLAYADITO DESPALADA X500GR,"2652,55","3300,0","2988,1279999999997",5,NINI,"11,230375673331249","335,5779999999995"
170747,Mate cocido PLAYADITO x25sq,"1099,0","1099,0",,"1099,0","1135,0","937,63",,"1150,0",,,,,"899,9","964,36","1150,0","899,0",,"1043,289",MATE COCIDO PLAYADITO X25SQ,"899,0","1150,0","1006,9842857142858",7,VITAL,"10,72353235757687","107,98428571428576"
170748,Mate cocido PLAYADITO  x50sq,,"2199,0",,,"2190,0",,,,,,,,"1599,9","1939,62",,"1899,0",,"1965,5040000000001",MATE COCIDO PLAYADITO X50SQ,"1599,9","1939,62","1812,8400000000001",3,MAXICONSUMO,"11,746210366055474","212,94000000000005"
170749,Cafe saquitos LA VIRGINIA torrado x20u,"5005,0","4999,0",,"5004,0",,,,"5300,0",,"4060,0",,"3599,0","3799,9","3742,52",,"3799,0","3100,0","4240,842",CAFE SAQUITOS LA VIRGINIA TORRADO X20U,"3100,0","5005,0","4072,9171428571426",7,YAGUAR,"23,88747692948753","972,9171428571426"
170752,Pimenton ALICANTE x50gr,"1659,0",,,,,,,,,,,"1379,0",,,,"1379,0","1550,0","1491,75",PIMENTON ALICANTE X50GR,"1379,0","1659,0","1529,3333333333333",3,VITAL,"9,829991281604181","150,33333333333326"
170757,Ravioles S&P pollo/espinaca x1kg,"4690,0",,,,"4000,0",,,,,,,,"3599,0",,,"3099,0",,"3847,0",RAVIOLES S&P POLLO/ESPINACA X1KG,"3099,0","4690,0","3796,0",3,VITAL,"18,361433087460487","697,0"
170758,Ravioles S&P 4 quesos x1kg,"4690,0",,,,"4000,0",,,,,,,,"3599,0",,,"3099,0",,"3847,0",RAVIOLES S&P 4 QUESOS X1KG,"3099,0","4690,0","3796,0",3,VITAL,"18,361433087460487","697,0"
170759,Ravioles S&P con ricota x500gr,"2490,0",,,,"2450,0",,,,,,,,,,,"1749,0",,"2229,6666666666665",RAVIOLES S&P CON RICOTA X500GR,"1749,0","2490,0","2119,5",2,VITAL,"17,480537862703468","370,5"
170760,Capelletis S&P con pollo/espinaca x500gr,,,,,"2650,0",,,,,,,,,,,"1889,0",,"2269,5",CAPELLETIS S&P CON POLLO/ESPINACA X500GR,"1889,0","1889,0","1889,0",1,VITAL,"0,0","0,0"
170761,Huevo pascua ARCOR Milk galactico x140g,,,,,,,,,,,,,,,,"16499,0",,"16499,0",HUEVO PASCUA ARCOR MILK GALACTICO X140G,"16499,0","16499,0","16499,0",1,VITAL,"0,0","0,0"
170764,SET DE HERRAMIENTAS hotdeal p/hogar x5p,,,,,,,,,,,,,,,,"17319,0",,"17319,0",SET DE HERRAMIENTAS HOTDEAL P/HOGAR X5P,"17319,0","17319,0","17319,0",1,VITAL,"0,0","0,0"
170766,SET DE HERRAMIENTAS hotdeal p/hogar x54p,,,,,,,,,,,,,,,,"64949,0",,"64949,0",SET DE HERRAMIENTAS HOTDEAL P/HOGAR X54P,"64949,0","64949,0","64949,0",1,VITAL,"0,0","0,0"
170767,SET DE HERRAMIENTAS hotdeal p/hogar x3p,,,,,,,,,,,,,,,,"15465,0",,"15465,0",SET DE HERRAMIENTAS HOTDEAL P/HOGAR X3P,"15465,0","15465,0","15465,0",1,VITAL,"0,0","0,0"
170768,KIT DE HERRAMIENTAS kendo p/hogar x50p,,,,,,,,,,,,,,,,"48709,0",,"48709,0",KIT DE HERRAMIENTAS KENDO P/HOGAR X50P,"48709,0","48709,0","48709,0",1,VITAL,"0,0","0,0"
170769,KIT DE HERRAMIENTAS kendo mecan.x35p,,,,,,,,,,,,,,,,"43299,0",,"43299,0",KIT DE HERRAMIENTAS KENDO MECAN.X35P,"43299,0","43299,0","43299,0",1,VITAL,"0,0","0,0"
170770,LLAVE DE TUBO kendo set x 19 piezas,,,,,,,,,,,,,,,,"10825,0",,"10825,0",LLAVE DE TUBO KENDO SET X 19 PIEZAS,"10825,0","10825,0","10825,0",1,VITAL,"0,0","0,0"
170772,Corazon de chocolate BON O BON x120g,,,,,,,,,,,,,,,,"13755,0",,"13755,0",CORAZON DE CHOCOLATE BON O BON X120G,"13755,0","13755,0","13755,0",1,VITAL,"0,0","0,0"
170773,Oso pascua BON O BON choc/leche x70g,,,,,,,,,,,,,,,,"5389,0",,"5389,0",OSO PASCUA BON O BON CHOC/LECHE X70G,"5389,0","5389,0","5389,0",1,VITAL,"0,0","0,0"
170774,Huevo pascua BON O BON corazon lech x70g,,,,,,,,,,,,,,,,"10779,0",,"10779,0",HUEVO PASCUA BON O BON CORAZON LECH X70G,"10779,0","10779,0","10779,0",1,VITAL,"0,0","0,0"
170777,Espinaca LUCCHETTI x400gr,"3279,0","3279,0",,"3280,0",,"3383,95",,"3450,0",,"3059,29",,,,,"3400,0","2955,0",,"3260,78",ESPINACA LU ML HETTI X400GR,"2955,0","3400,0","3226,2066666666665",6,VITAL,"8,406363717141488","271,2066666666665"
170779,Brocoli LUCCHETTI x300gr,"3730,0","3729,0",,"3799,0",,,,"4050,0",,,,,,,"3900,0","3319,0","3323,0","3692,8571428571427",BROCOLI LU ML HETTI X300GR,"3319,0","3900,0","3614,2",5,VITAL,"8,167782635161304","295,1999999999998"
170781,Jamón cocido CHACRA 43 xkg,,,,,,,,,,,,,,,,"13999,0",,"13999,0",JAMÓN COCIDO CHACRA 43 XKG,"13999,0","13999,0","13999,0",1,VITAL,"0,0","0,0"
170793,Manteca MILKAUT x 200gr,"4759,0","4759,0",,"4759,0",,"4906,67",,"5100,0",,,,,"4198,99",,"4850,0","4099,0",,"4678,9574999999995",MANTECA MILKAUT X 200GR,"4099,0","4906,67","4595,443333333334",6,VITAL,"10,802947557471791","496,4433333333336"
170794,Manteca MILKAUT x 100gr,"2460,0","2469,0",,"2465,0","2410,0",,,"2700,0",,,,,"2149,0",,,"2105,0",,"2394,0",MANTECA MILKAUT X 100GR,"2105,0","2465,0","2294,75",4,VITAL,"8,268874605076807","189,75"
170802,RESALTADOR BIC marking naranja x12u,,,,,,,,,,,,,,,,"1899,0",,"1899,0",RESALTADOR BIC MARKING NARANJA X12U,"1899,0","1899,0","1899,0",1,VITAL,"0,0","0,0"
170804,Huevo pascua BON O BON corazon bco x70g,,,,,,,,,,,,,,,,"10779,0",,"10779,0",HUEVO PASCUA BON O BON CORAZON BCO X70G,"10779,0","10779,0","10779,0",1,VITAL,"0,0","0,0"
170819,LAMPAZO repuesto,,,,,,,,,,,,,,,,"3999,0",,"3999,0",LAMPAZO REPUESTO,"3999,0","3999,0","3999,0",1,VITAL,"0,0","0,0"
170821,LAMPAZO giratorio con pedal,,,,,,,,,,,,,,,,"43299,0",,"43299,0",LAMPAZO GIRATORIO CON PEDAL,"43299,0","43299,0","43299,0",1,VITAL,"0,0","0,0"
170822,LAMPAZO giratorio,,,,,,,,,,,,,,,,"19189,0",,"19189,0",LAMPAZO GIRATORIO,"19189,0","19189,0","19189,0",1,VITAL,"0,0","0,0"
170828,SECAVERDURAS,,,,,,,,,,,,,,,,"4329,0",,"4329,0",SECAVERDURAS,"4329,0","4329,0","4329,0",1,VITAL,"0,0","0,0"
170830,Aceite oliva S&P extra virgen pet x500ml,"14490,0",,,,,,,,,,,"14490,0",,,,"9999,0",,"13591,8",ACEITE OLIVA S&P EXTRA VIRGEN PET X500ML,"9999,0","14490,0","12244,5",2,VITAL,"18,338846012495406","2245,5"
170831,Aceite oliva S&P extra virgen pet x1lt,,,,,,,,,,,,,,,,"16999,0",,"16999,0",ACEITE OLIVA S&P EXTRA VIRGEN PET X1LT,"16999,0","16999,0","16999,0",1,VITAL,"0,0","0,0"
170835,Leche inf NUTRILON 4 lata x800g,"43129,0","41099,0",,"41078,0",,,,,,,,,,,,"35155,0",,"40115,25",LECHE INF NUTRILON 4 LATA X800G,"35155,0","43129,0","39787,333333333336",3,VITAL,"11,642733868400333","4632,333333333336"
170838,Leche inf VITAL 3 lata x 800g,"34499,0",,,"32854,0",,,,,,,,,"26999,0",,,"28429,0",,"30695,25",LECHE INF VITAL 3 LATA X 800G,"26999,0","34499,0","30695,25",4,MAXICONSUMO,"12,041765419731066","3696,25"
170840,Leche inf VITAL 4 lata x 800g,,,,"28842,0",,,,,,,,,,,,"25095,0",,"26968,5",LECHE INF VITAL 4 LATA X 800G,"25095,0","28842,0","26968,5",2,VITAL,"6,946993714889594","1873,5"
170858,Rollo de cocina ELEGANTE gigantex200p,"2839,0","2839,0",,,,"1720,01",,"3000,0",,"1759,0",,"1679,0","1599,9","2256,88","2850,0","1759,0","2169,0","2197,41652173913",ROLLO DE COCINA ELEGANTE GIGANTEX200P,"1599,9","2850,0","2119,09875",8,MAXICONSUMO,"24,50092285694567","519,19875"
170859,Enj bucal COLGATE luminous white x500ml,,,,,,,,,,,,,,,"9000,0","5365,0",,"7182,5",ENJ BUCAL COLGATE LUMINOUS WHITE X500ML,"5365,0","9000,0","7182,5",2,VITAL,"25,304559693699964","1817,5"
170861,Cepillo dental COLGATE smiles batman2x1,"4955,0","5389,0",,"4955,0",,"3368,52",,,,,,,,"3426,83",,"3245,0",,"4223,224999999999",CEPILLO DENTAL COLGATE SMILES BATMAN2X1,"3245,0","4955,0","3990,0699999999997",5,VITAL,"18,67310598560927","745,0699999999997"
170877,Energizante MONSTER zero ultra x473ml,"2900,0","2899,0",,"2900,0","2900,0","2399,01",,"2900,0",,,,"2465,0","2299,9",,"2900,0","2465,0","2099,0","2663,707160493826",ENERGIZANTE MONSTER ZERO ULTRA X473ML,"2099,0","2900,0","2566,13",7,YAGUAR,"18,2036763531076","467,1300000000001"
170892,Leche LS menos calorias 0% sachet x1lt,,,,,,,,,,,,,,,,"559,0",,"559,0",LECHE LS MENOS CALORIAS 0% SACHET X1LT,"559,0","559,0","559,0",1,VITAL,"0,0","0,0"
170895,TALADRO inalambrico,,,,,,,,,,,,,,,,"33849,0",,"33849,0",TALADRO INALAMBRICO,"33849,0","33849,0","33849,0",1,VITAL,"0,0","0,0"
170896,TALADRO de impacto 810w,,,,,,,,,,,,,,,,"54119,0",,"54119,0",TALADRO DE IMPACTO 810W,"54119,0","54119,0","54119,0",1,VITAL,"0,0","0,0"
170909,SIERRA CALADORA,,,,,,,,,,,,,,,,"8119,0",,"8119,0",SIERRA CALADORA,"8119,0","8119,0","8119,0",1,VITAL,"0,0","0,0"
170912,LAMPARA LED ledvance classic 9w x2u fria,,,,,,,,"5830,0",,,,,,,,"2999,0",,"4414,5",LAMPARA LED LEDVANCE CLASSIC 9W X2U FRIA,"2999,0","2999,0","2999,0",1,VITAL,"0,0","0,0"
170913,LAMPARA LED ledvanceclassic 9w fria x3,,,,,,,,,,,,,"4399,9",,,"3699,0","3632,0","3910,2999999999997",LAMPARA LED LEDVANCECLASSIC 9W FRIA X3,"3632,0","4399,9","3910,2999999999997",3,YAGUAR,"7,1171009896938795","278,2999999999997"
170914,LAMPARA LED ledvance clas.14w luz calida,"3469,0","3469,0",,,,,,"3929,0",,,,,"2099,9",,"3929,0","1999,0",,"3149,15",LAMPARA LED LEDVANCE CLAS.14W LUZ CALIDA,"1999,0","3929,0","2874,225",4,VITAL,"30,45081717680418","875,2249999999999"
170915,Salame milan DON OTTO xkg,,,,,,,,,,,,,,,,"10999,0",,"10999,0",SALAME MILAN DON OTTO XKG,"10999,0","10999,0","10999,0",1,VITAL,"0,0","0,0"
170916,LAMPARA LED ledvance clasic 14w luz fria,"2325,0","3069,0",,,,"2599,01",,"3929,0",,,,,"2099,9","1735,06","3929,0","1999,0",,"2710,62125",LAMPARA LED LEDVANCE CLASIC 14W LUZ FRIA,"1735,06","3929,0","2447,8283333333334",6,NINI,"29,118395421247545","712,7683333333334"
170922,"Smart TV SKYWORTH 4k 55""",,,,,,,,,,,,,,,,"720000,0",,"720000,0","SMART TV SKYWORTH 4K 55""","720000,0","720000,0","720000,0",1,VITAL,"0,0","0,0"
170924,Pan rallado MORIXE x500gr,"1450,0","1469,0",,"1450,0","1455,0",,,,,,,"1149,0",,"1194,98",,"1149,0",,"1344,996923076923",PAN RALLADO MORIXE X500GR,"1149,0","1450,0","1310,995",4,VITAL,"12,356645143574148","161,9949999999999"
170925,Rebozador MORIXE x500gr,"1450,0",,,"1450,0",,,,"1500,0",,,,"1233,0",,"1194,98","1450,0","1149,0",,"1361,9199999999998",REBOZADOR MORIXE X500GR,"1149,0","1450,0","1338,7959999999998",5,VITAL,"14,176618394437975","189,79599999999982"
170926,Pan rallado MORIXE x1kg,"2700,0","2709,0",,"2700,0","2700,0",,,,,,,"2295,0",,"2043,005",,"2295,0",,"2445,0013333333336",PAN RALLADO MORIXE X1KG,"2043,005","2700,0","2434,5012500000003",4,NINI,"16,081168576109793","391,49625000000015"
170927,Rebozador MORIXE x1kg,"2700,0","2709,0",,"2700,0",,,,,,,,"2295,0",,"2043,005","2700,0","2295,0",,"2445,0013333333336",REBOZADOR MORIXE X1KG,"2043,005","2700,0","2487,601",5,NINI,"17,872480353561524","444,596"
170929,Deo polvo ALGABO suave soft x180g,,"2819,0",,"2681,0",,"1549,04",,"2950,0",,,,,,,"2800,0","2059,0",,"2476,34",DEO POLVO ALGABO SUAVE SOFT X180G,"1549,04","2800,0","2272,26",4,DIARCO,"31,82822388283032","723,2200000000003"
170930,Deo polvo ALGABO clasico d/p x200g,"2289,0","2289,0",,"2352,0",,,,"2450,0",,,,"1946,0",,"1527,61","2400,0","1899,0",,"2144,07625",DEO POLVO ALGABO CLASICO D/P X200G,"1527,61","2400,0","2093,522",5,NINI,"27,03157645345977","565,912"
170931,Deo polvo ALGABO suave  d/p x200g,"2289,0","2289,0",,"2352,0",,,,"2450,0",,,,"1946,0",,"1527,61","2400,0","1899,0",,"2144,07625",DEO POLVO ALGABO SUAVE D/P X200G,"1527,61","2400,0","2093,522",5,NINI,"27,03157645345977","565,912"
170933,INDIVIDUAL folia estampado,,,,,,,,,,,,,,,,"2669,0",,"2669,0",INDIVIDUAL FOLIA ESTAMPADO,"2669,0","2669,0","2669,0",1,VITAL,"0,0","0,0"
170940,LED osram par 16 4w 220V luz calida,,,,,,,,,,,,,,,,"199,0",,"199,0",LED OSRAM PAR 16 4W 220V LUZ CALIDA,"199,0","199,0","199,0",1,VITAL,"0,0","0,0"
170943,LED osram par 16 4w 220V luz fria,,,,,,,,,,,,,,,,"539,0",,"539,0",LED OSRAM PAR 16 4W 220V LUZ FRIA,"539,0","539,0","539,0",1,VITAL,"0,0","0,0"
170956,Huevo pascua ALTEZA c/confites x22g,,,,,,,,,,,,,,,,"929,0",,"929,0",HUEVO PASCUA ALTEZA C/CONFITES X22G,"929,0","929,0","929,0",1,VITAL,"0,0","0,0"
170957,Huevo pascua ALTEZA c/confites x45g,,,,,,,,,,,,,,,,"1749,0",,"1749,0",HUEVO PASCUA ALTEZA C/CONFITES X45G,"1749,0","1749,0","1749,0",1,VITAL,"0,0","0,0"
170961,Empanada EL NOBLE pollo y barbacoa x4u,"6859,0",,,"8999,0","8250,0",,,"9300,0",,,,,,,"8900,0","7179,0",,"8247,833333333334",EMPANADA EL NOBLE POLLO Y BARBACOA X4U,"6859,0","8999,0","7984,25",4,CARREFOUR,"14,093371324795692","1125,25"
170977,Mayonesa suave HELLMANNS bolsa x2.865kg,,,,,,,,,,,,,,,,"9595,0",,"9595,0",MAYONESA SUAVE HELLMANNS BOLSA X2.865KG,"9595,0","9595,0","9595,0",1,VITAL,"0,0","0,0"
170992,Huevito pascua MILKA mini eggs x90g,,,,,,,,,,,,,,,,"5489,0",,"5489,0",HUEVITO PASCUA MILKA MINI EGGS X90G,"5489,0","5489,0","5489,0",1,VITAL,"0,0","0,0"
171004,Caldo MAGGI verduras x12u,"1619,0","1729,0",,"1618,0","1729,0","1378,61",,"1850,0",,,,"1309,0",,,"1750,0","1375,0","1399,0","1575,661",CALDO MAGGI VERDURAS X12U,"1375,0","1750,0","1523,2683333333334",6,VITAL,"9,73356631191047","148,26833333333343"
171005,Caldo MAGGI gallina x12u,"1619,0","1729,0",,"1618,0","1729,0","1378,61",,"1850,0",,,,"1309,0",,,"1750,0","1375,0","1399,0","1575,661",CALDO MAGGI GALLINA X12U,"1375,0","1750,0","1523,2683333333334",6,VITAL,"9,73356631191047","148,26833333333343"
171006,Caldo MAGGI carne x12u,"1619,0","1729,0",,"1618,0","1729,0","1378,61",,"1850,0",,,,"1309,0",,,"1750,0","1375,0","1399,0","1575,661",CALDO MAGGI CARNE X12U,"1375,0","1750,0","1523,2683333333334",6,VITAL,"9,73356631191047","148,26833333333343"
171048,CALENTADOR DE TOALLA mediano,,,,,,,,,,,,,,,,"2879,0",,"2879,0",CALENTADOR DE TOALLA MEDIANO,"2879,0","2879,0","2879,0",1,VITAL,"0,0","0,0"
171053,Agua S&P x1.5lt,,,,,,,,,,,,,,,,"65,0",,"65,0",AGUA S&P X 1.5L T,"65,0","65,0","65,0",1,VITAL,"0,0","0,0"
171055,Shampoo ELVIVE dream long x200ml,,,,"5990,0",,,,,,,,,,"4873,75","6000,0","5199,0",,"5515,6875",SHAMPOO ELVIVE DREAM LONG X200ML,"4873,75","6000,0","5515,6875",4,NINI,"11,638395032350909","641,9375"
171056,Shampoo ELVIVE dream long x400ml,"7991,5","9989,0",,"9990,0","9990,0","8567,04",,"10500,0",,,,"8491,0","6499,9","7331,98","10000,0","6499,0",,"8653,41",SHAMPOO ELVIVE DREAM LONG X400ML,"6499,0","10000,0","8125,631428571428",7,VITAL,"20,018523395632368","1626,631428571428"
171057,Acond ELVIVE dream long x200ml,,,,"5990,0",,,,,,,,"4759,0",,"4873,75",,"4599,0",,"5055,4375",ACOND ELVIVE DREAM LONG X200ML,"4599,0","5990,0","5154,25",3,VITAL,"10,772663336081873","555,25"
171058,Acond ELVIVE dream long x400ml,"7991,5","9989,0",,"9990,0","9990,0","8567,04",,"10500,0",,,,"8491,0","6499,9","7331,98","10000,0","6499,0",,"8653,41",ACOND ELVIVE DREAM LONG X400ML,"6499,0","10000,0","8125,631428571428",7,VITAL,"20,018523395632368","1626,631428571428"
171063,VASO durax juliana 250cc,,,,,,,,,,,,,,,,"1189,0",,"1189,0",VASO DURAX JULIANA 250 ML,"1189,0","1189,0","1189,0",1,VITAL,"0,0","0,0"
171065,VASO durax pampa 400cc,,"2239,0",,,,,,,,,,,,,"2590,0","1499,0",,"2109,3333333333335",VASO DURAX PAMPA 400 ML,"1499,0","2590,0","2044,5",2,VITAL,"26,681340180973343","545,5"
171072,POLLO GRILLE Y PAPAS REBOZADAS,,,,,,,,,,,,,,,,"265,0",,"265,0",POLLO GRILLE Y PAPAS REBOZADAS,"265,0","265,0","265,0",1,VITAL,"0,0","0,0"
171073,TALLARINES con vegetales,,,,,,,,,,,,,,,,"309,0",,"309,0",TALLARINES CON VEGETALES,"309,0","309,0","309,0",1,VITAL,"0,0","0,0"
171075,PARLANTE sansei con microfono,,,,,,,,,,,,,,,,"4579,0",,"4579,0",PARLANTE SANSEI CON MICROFONO,"4579,0","4579,0","4579,0",1,VITAL,"0,0","0,0"
171079,Chocolate ARCOR con leche/mani x95/100gr,,,,,"3500,0",,,,,,,,,,,"3449,0",,"3474,5",CHOCOLATE ARCOR CON LECHE/MANI X95/100GR,"3449,0","3449,0","3449,0",1,VITAL,"0,0","0,0"
171080,Chocolate ARCOR blanco c/mani x95/100gr,,,,"4128,0",,,,,,,,,,,,"3449,0",,"3788,5",CHOCOLATE ARCOR BLANCO C/MANI X95/100GR,"3449,0","4128,0","3788,5",2,VITAL,"8,96133034182394","339,5"
171081,VASO durax pampa blanco x6u,"15990,0",,,,,,,,,,,,,,,"12999,0","12900,0","13963,0",VASO DURAX PAMPA BLANCO X6U,"12900,0","15990,0","13963,0",3,YAGUAR,"7,612977153906754","1063,0"
171084,SET VAJILLA Durax ens + compoteras 5pza,,"9999,0",,,,,,,,,,,,,,"14999,0",,"12499,0",SET VAJILLA DURAX ENS + COMPOTERAS 5PZA,"14999,0","14999,0","14999,0",1,VITAL,"0,0","0,0"
171085,PLATO PLAYO durax forjado,,,,,,,,,,,,,,,,"1079,0",,"1079,0",PLATO PLAYO DURAX FORJADO,"1079,0","1079,0","1079,0",1,VITAL,"0,0","0,0"
171086,PLATO HONDO durax forjado,,,,,,,,,,,,,,,,"1079,0","1660,0","1369,5",PLATO HONDO DURAX FORJADO,"1079,0","1660,0","1369,5",2,VITAL,"21,21212121212121","290,5"
171087,PLATO POSTRE durax forjado,,,,,,,,,,,,,,,,"1029,0",,"1029,0",PLATO POSTRE DURAX FORJADO,"1029,0","1029,0","1029,0",1,VITAL,"0,0","0,0"
171089,Mayonesa vegana HELLMANNS d/p x250gr,,"1939,0",,,"1940,0",,,,,,,,,,,"1539,0",,"1806,0",MAYONESA VEGANA HELLMANNS D/P X250GR,"1539,0","1539,0","1539,0",1,VITAL,"0,0","0,0"
171096,Aperitivo americano GANCIA x1.25L,,,,,,"6771,95",,,,"6399,0",,,"6999,9","7063,3",,"7059,0",,"6858,629999999999",APERITIVO AMERICANO GANCIA X1.25L,"6399,0","7063,3","6858,63",5,MAKRO,"6,701484115632423","459,6300000000001"
171134,Bizcochitos de grasa JORGITO x200g,,,,,,"852,02",,"1450,0",,,,,"849,89",,"1400,0","849,0",,"1080,182",BIZCOCHITOS DE GRASA JORGITO X200G,"849,0","1400,0","987,7275",4,VITAL,"14,045118719484876","138,72749999999996"
171135,Galletitas JORGITO rellenas limon x90g,,,,,,,,,,,,,,,,"2699,0",,"2699,0",GALLETITAS JORGITO RELLENAS LIMON X90G,"2699,0","2699,0","2699,0",1,VITAL,"0,0","0,0"
171137,Alfajor JORGITO mousse x45g,"1255,0",,,,,,,,,,,,,,,"849,0",,"1052,0",ALFAJOR JORGITO MOUSSE X45G,"849,0","1255,0","1052,0",2,VITAL,"19,29657794676806","203,0"
171143,Postre SERENITO dulce de leche x100gr,"1980,0",,,"1980,0","1980,0","2234,14",,"2250,0",,,,,"1399,9",,"2000,0","1785,0","1930,0","1948,7822222222223",POSTRE SERENITO DULCE DE LECHE X100GR,"1399,9","2234,14","1901,2914285714285",7,MAXICONSUMO,"26,371098140812556","501,3914285714284"
171144,Postre SERENITO vainilla minions x95gr,"1980,0","1980,0",,"1980,0","1980,0",,,"2250,0",,"1890,0",,,,,"2000,0","1785,0",,"1980,625",POSTRE SERENITO VAINILLA MINIONS X95GR,"1785,0","2000,0","1927,0",5,VITAL,"7,368967306694343","142,0"
171148,Mayonesa girasol BC doy pack x500gr,"2509,0","2509,0",,"2507,0",,,,"2650,0",,,,"2133,0",,,"2550,0","1949,0",,"2401,0",MAYONESA GIRASOL BC DOY PACK X500GR,"1949,0","2550,0","2378,75",4,VITAL,"18,066211245402","429,75"
171151,Salsa barbacoa LA CAMPAGNOLA d/p x250gr,,,,"1712,0",,,,,,"1540,0",,,"1449,89",,"1750,0","1449,0",,"1580,178",SALSA BARBACOA LA CAMPAGNOLA D/P X250GR,"1449,0","1750,0","1580,178",5,VITAL,"8,301469834411067","131,1780000000001"
171152,Chocolate ARCOR marmolado x95gr,,,,"4128,0",,,,,,,,,,,,"3449,0",,"3788,5",CHOCOLATE ARCOR MARMOLADO X95GR,"3449,0","4128,0","3788,5",2,VITAL,"8,96133034182394","339,5"
171153,Gaseosa CUNNINGTON suave tonica x2.25lt,"2295,0","2539,0",,"2295,0","2499,0","1854,0200000000002",,"2450,0",,"1575,0",,"1580,0","1549,8999999999999","1879,0","2300,0","1749,0","1599,0","2017,7345652173915",GASEOSA CUNNINGTON SUAVE TONICA X2.25LT,"1549,8999999999999","2300,0","1899,5466666666664",9,MAXICONSUMO,"18,406847949686238","349,64666666666653"
171162,BOMBILLA sebille desarmable x8u,,,,,,,,,,,,,,,,"12579,0",,"12579,0",BOMBILLA SEBILLE DESARMABLE X8U,"12579,0","12579,0","12579,0",1,VITAL,"0,0","0,0"
171163,BOMBILLA sebille resorte color x8u,,,,,,,,,,,,,,,,"5409,0",,"5409,0",BOMBILLA SEBILLE RESORTE COLOR X8U,"5409,0","5409,0","5409,0",1,VITAL,"0,0","0,0"
