Material,Descripcion_Norm,Rubro,CARREFOUR,CHANGO MAS,COOPERATIVA OBRERA (Bahia Blanca),COTO,DIA %,DIARCO,Hergo (MDP),JUMBO,LUVIK S.A.,MAKRO,MAXI CARREFOUR,MAXICONSUMO,"Mar del Plata, EL GAUCHITO",NINI,PLAZA VEA,VITAL,YAGUAR,Unidad_Metrica,Marca_Sugerida,Nombre_Unificado,Precio_Minimo,Precio_Maximo,Precio_Promedio,Competidores_Activos,Ganador,Tipo_Ganador,Ahorro_Pct,Ahorro_Abs,Es_Bomba
181953,ACOND TRESEMME LISO EFECT BOTOX X250ML,SHAMPOO ACONDICIONAD,"5635,0","5639,0",,"5635,0","5790,0",,,"5950,0",,,"4790,0",,,,"5650,0","4769,0","4199,0",250ML,ACOND,ACOND TRESEMME LISO EFECT BOTOX X250ML,"4199,0","5950,0","5339,666666666667",9,YAGUAR,LISTA,"21,362132467694618","1140,666666666667",False
181954,ACOND TRESEMME ONDAS BOHO X250ML,ACOND. REGULAR,"5635,0",,,,,,,,,,,,,,,"3999,0",,250ML,ACOND,ACOND TRESEMME ONDAS BOHO X250ML,"3999,0","5635,0","4817,0",2,VITAL,LISTA,"16,981523769981315","818,0",False
181955,ACOND TRESEMME ONDAS BOHO X880ML,SHAMPOO ACONDICIONAD,"12449,0","14319,0",,"12447,0",,"12850,99",,,,,,,,"11109,0",,"10695,0",,880ML,ACOND,ACOND TRESEMME ONDAS BOHO X880ML,"10695,0","14319,0","12311,664999999999",6,VITAL,LISTA,"13,131164631266357","1616,664999999999",False
181956,ACOND SEDAL JENGIBRE Y RICINO X190ML,ACOND. REGULAR,,,,,,,,,,,,,,,,"2199,0",,190ML,ACOND,ACOND SEDAL JENGIBRE Y RICINO X190ML,"2199,0","2199,0","2199,0",1,VITAL,LISTA,"0,0","0,0",False
181957,ACOND SEDAL JENGIBRE Y RICINO X340ML,ACOND. REGULAR,"5119,0",,,,,,,,,,,,,,,"3299,0",,340ML,ACOND,ACOND SEDAL JENGIBRE Y RICINO X340ML,"3299,0","5119,0","4209,0",2,VITAL,LISTA,"21,620337372297456","910,0",False
181958,JABON EN PAN ALA ECOLAVADO X200G,JABONES PARA LA ROPA,,,,"1592,99",,"1240,19",,,,,,,,"1197,89","1600,0","1199,0","1138,0",200GR,JABON,JABON EN PAN ALA ECOLAVADO X200G,"1138,0","1600,0","1328,0116666666665",6,YAGUAR,LISTA,"14,30798173208819","190,01166666666654",False
181959,ACOND SEDAL JENGIBRE Y RICINO X650ML,ACOND. REGULAR,"8215,0",,,,,,,,,,,,,,,"5389,0",,650ML,ACOND,ACOND SEDAL JENGIBRE Y RICINO X650ML,"5389,0","8215,0","6802,0",2,VITAL,LISTA,"20,77330197000882","1413,0",False
181960,ACOND SEDAL RIZOS DEFINIDOS X650ML,SHAMPOO ACONDICIONAD,"8219,0","8219,0",,"8216,0","8460,0","7631,05",,"8700,0",,"6199,0","6986,0","5999,91",,"6238,99","8250,0","6985,0",,650ML,ACOND,ACOND SEDAL RIZOS DEFINIDOS X650ML,"5999,91","8700,0","7508,662500000001",12,MAXICONSUMO,LISTA,"20,093492016720703","1508,7525000000014",False
181961,SHAMPOO TRESEMME CAUT REPARADORA X250ML,SHAMPOO ACONDICIONAD,"5635,0","5639,0",,"5635,0","5790,0",,,"5950,0",,,"4790,0",,,,"5650,0","4769,0","4199,0",250ML,SHAMPOO,SHAMPOO TRESEMME CAUT REPARADORA X250ML,"4199,0","5950,0","5339,666666666667",9,YAGUAR,LISTA,"21,362132467694618","1140,666666666667",False
181962,SHAMPOO TRESEMME KERAT ANTIFRIZZ X250ML,SHAMPOO ACONDICIONAD,"5635,0","5639,0",,"5635,0","5790,0",,,"5950,0",,,"4790,0",,,,"5650,0","4769,0","4199,0",250ML,SHAMPOO,SHAMPOO TRESEMME KERAT ANTIFRIZZ X250ML,"4199,0","5950,0","5339,666666666667",9,YAGUAR,LISTA,"21,362132467694618","1140,666666666667",False
181963,SHAMPOO TRESEMME LISO EFECT BOTOX X250ML,SHAMPOO ACONDICIONAD,"5635,0","5639,0",,"5635,0","5790,0",,,"5950,0",,,"4790,0",,,,"5650,0","4769,0","4199,0",250ML,SHAMPOO,SHAMPOO TRESEMME LISO EFECT BOTOX X250ML,"4199,0","5950,0","5339,666666666667",9,YAGUAR,LISTA,"21,362132467694618","1140,666666666667",False
181965,BALLERINA CIF MULTIUSO X3U,TRAPOS PAÑOS,,,,,,,,,,,,,,,,"2929,0",,3U,BALLERINA,BALLERINA CIF MULTIUSO,"2929,0","2929,0","2929,0",1,VITAL,LISTA,"0,0","0,0",False
181966,SHAMPOO TRESEMME ONDAS BOHO X250ML,SHAMPOO REGULAR,,,,,,,,,,,,,,,,"3999,0",,250ML,SHAMPOO,SHAMPOO TRESEMME ONDAS BOHO X250ML,"3999,0","3999,0","3999,0",1,VITAL,LISTA,"0,0","0,0",False
181967,SHAMPOO TRESEMME ONDAS BOHO X880ML,SHAMPOO ACONDICIONAD,"12449,0","14319,0",,"12447,0",,"12850,99",,"15050,0",,"10299,0","10582,0",,,"11109,0","14350,0","10699,0","10669,0",880ML,SHAMPOO,SHAMPOO TRESEMME ONDAS BOHO X880ML,"10299,0","15050,0","12256,726363636362",11,MAKRO,OFERTA,"15,972669255671773","1957,7263636363623",False
181968,BALLERINA CIF MULTIUSO,TRAPOS,,"1569,0",,,,,,,,,,,,"1612,31",,"1599,0",,S/U,BALLERINA,BALLERINA CIF MULTIUSO,"1569,0","1612,31","1593,4366666666665",3,CHANGO MAS,LISTA,"1,5335825500856535","24,436666666666497",False
181969,SHAMPOO SEDAL CASPA CONTROL X340ML,SHAMPOO ACONDICIONAD,"5119,0","5119,0",,"5117,0","5270,0","3199,06",,"5450,0",,,"3399,0","3999,9",,"3528,23","5115,0","3999,0","3079,0",340ML,SHAMPOO,SHAMPOO SEDAL CASPA CONTROL X340ML,"3079,0","5450,0","4366,1825",12,YAGUAR,LISTA,"29,48073059245691","1287,1825",True
181970,SHAMPOO SEDAL JENGIBRE Y RICINO X190ML,SHAMPOO ACONDICIONAD,"3425,0",,,,,,,,,,,,,,,"1999,0",,190ML,SHAMPOO,SHAMPOO SEDAL JENGIBRE Y RICINO X190ML,"1999,0","3425,0","2712,0",2,VITAL,LISTA,"26,2905604719764","713,0",False
181972,SHAMPOO SEDAL JENGIBRE Y RICINO X340ML,SHAMPOO REGULAR,,,,,,,,,,,,,,,,"3299,0",,340ML,SHAMPOO,SHAMPOO SEDAL JENGIBRE Y RICINO X340ML,"3299,0","3299,0","3299,0",1,VITAL,LISTA,"0,0","0,0",False
181973,LIMPIADOR CIF DESINFECTANTE LIQUIDO X5LT,LIMPIADOR PISOS,,,,,,,,,,,,,,,,"5115,0",,5000ML,LIMPIADOR,LIMPIADOR CIF DESINFECTANTE LIQUIDO X5LT,"5115,0","5115,0","5115,0",1,VITAL,LISTA,"0,0","0,0",False
181974,SHAMPOO SEDAL JENGIBRE Y RICINO X650ML,SHAMPOO REGULAR,,,,,,,,,,,,,,,,"5389,0",,650ML,SHAMPOO,SHAMPOO SEDAL JENGIBRE Y RICINO X650ML,"5389,0","5389,0","5389,0",1,VITAL,LISTA,"0,0","0,0",False
181975,SHAMPOO DOVE 2EN1 FUERZA EXTREMA X400ML,SHAMPOO ACONDICIONAD,"8640,0","8649,0",,"8635,0","8890,0","7176,02",,"9100,0",,,"7344,0","5499,9",,,"8650,0","5499,0","5879,0",400ML,SHAMPOO,SHAMPOO DOVE 2EN1 FUERZA EXTREMA X400ML,"5499,0","9100,0","7632,901818181819",11,VITAL,LISTA,"27,95662605142904","2133,901818181819",True
181976,SHAMPOO DOVE HIDRATACION INTENSA X200ML,SHAMPOO REGULAR,,,,,,,,,,,,,,,,"1499,0",,200ML,SHAMPOO,SHAMPOO DOVE HIDRATACION INTENSA X200ML,"1499,0","1499,0","1499,0",1,VITAL,LISTA,"0,0","0,0",False
181977,SHAMPOO DOVE HIDRATACION INTENSA X400ML,SHAMPOO REGULAR,,,,,,,,,,,,,,,,"4875,0",,400ML,SHAMPOO,SHAMPOO DOVE HIDRATACION INTENSA X400ML,"4875,0","4875,0","4875,0",1,VITAL,LISTA,"0,0","0,0",False
181978,SHAMPOO DOVE SPORT 3EN1 X400ML,SHAMPOO ACONDICIONAD,"8640,0","8649,0",,"8635,0","8890,0","7176,02",,"9100,0",,,"7344,0","5499,9",,,"8650,0","5499,0","5879,0",400ML,SHAMPOO,SHAMPOO DOVE SPORT 3EN1 X400ML,"5499,0","9100,0","7632,901818181819",11,VITAL,LISTA,"27,95662605142904","2133,901818181819",True
181979,CREMA P/PEINAR SEDAL CERAMIDAS X300ML*,CREMAS PARA PEINAR,,,,,,,,,,,,"4299,9",,,,"4089,0",,300ML,CREMA,CREMA P/PEINAR SEDAL CERAMIDAS X300ML*,"4089,0","4299,9","4194,45",2,VITAL,LISTA,"2,51403640524979","105,44999999999982",False
181980,LAVAV. CIF BIO ACTIVE LIMA X900CC,LAVAVAJILLA CONC.,,,,,,,,,,,,,,,,"6579,0",,900ML,LAVAV.,LAVAV. CIF BIO ACTIVE LIMA X900CC,"6579,0","6579,0","6579,0",1,VITAL,LISTA,"0,0","0,0",False
181981,LIMPIADOR CIF BIO ACTIVE OXYGEL X750ML,LIMPIADORES DE PISO,,,,"4613,99","4590,0","3666,24",,,,,,,,,,"3645,0","4086,0",750ML,LIMPIADOR,LIMPIADOR CIF BIO ACTIVE OXYGEL X750ML,"3645,0","4613,99","4120,246",5,VITAL,LISTA,"11,53440838241212","475,2460000000001",False
181982,CREMA P/PEINAR SEDAL HIALUR+VITA X300ML*,CREMAS PARA PEINAR,"5410,0","5419,0",,"5410,0","5570,0","4768,55",,"5700,0",,,"4599,0",,,"4976,72","5450,0","4599,0","4399,0",300ML,CREMA,CREMA P/PEINAR SEDAL HIALUR+VITA X300ML*,"4399,0","5700,0","5118,297272727273",11,YAGUAR,LISTA,"14,053448527892886","719,2972727272727",False
181984,PAPAS FRITAS KRACHITOS KETCHUP X330G,PAPAS SABORIZADAS,,,,,,,,,,,,,,,,"3735,0",,330GR,PAPAS,PAPAS FRITAS KRACHITOS KETCHUP X330G,"3735,0","3735,0","3735,0",1,VITAL,LISTA,"0,0","0,0",False
181986,CREMA P/PEINAR SEDAL JENG&RICINO X300ML*,CREMAS PARA PEINAR,,,,,,,,,,,,,,,,"4089,0",,300ML,CREMA,CREMA P/PEINAR SEDAL JENG&RICINO X300ML*,"4089,0","4089,0","4089,0",1,VITAL,LISTA,"0,0","0,0",False
181987,CREMA P/PEINAR SEDAL RIZOS DEF X300ML*,CREMAS PARA PEINAR,"5410,0","5419,0",,"5410,0","5570,0","4768,55",,"5700,0",,,"4599,0",,,"4976,72","5450,0","4599,0","4399,0",300ML,CREMA,CREMA P/PEINAR SEDAL RIZOS DEF X300ML*,"4399,0","5700,0","5118,297272727273",11,YAGUAR,LISTA,"14,053448527892886","719,2972727272727",False
181988,SUAVIZANTE VIVERE CLAS.FLORAL BOT X1LT,SUAVIZANTE CLASICO,,,,,,,,,,,,,,,,"1479,0",,1000ML,SUAVIZANTE,SUAVIZANTE VIVERE CLAS.FLORAL BOT X1LT,"1479,0","1479,0","1479,0",1,VITAL,LISTA,"0,0","0,0",False
181989,SUAVIZANTE VIVERE FLORES SILV BOT X1LT,SUAVIZANTE CLASICO,,,,,,,,,,,,,,,,"1479,0",,1000ML,SUAVIZANTE,SUAVIZANTE VIVERE FLORES SILV BOT X1LT,"1479,0","1479,0","1479,0",1,VITAL,LISTA,"0,0","0,0",False
181990,SUAV. VIVERE ROPA MIMOS FLOR D/P X1LT,SUAVIZANTE CLASICO,,,,,,,,,,,,,,,,"4549,0",,1000ML,SUAV.,SUAV. VIVERE ROPA MIMOS FLOR D/P X1LT,"4549,0","4549,0","4549,0",1,VITAL,LISTA,"0,0","0,0",False
181991,SUAVIZANTE VIVERE FL. BLANCAS BOT X1LT,SUAVIZANTE CLASICO,,,,,,,,,,,,,,,,"1479,0",,1000ML,SUAVIZANTE,SUAVIZANTE VIVERE FL. BLANCAS BOT X1LT,"1479,0","1479,0","1479,0",1,VITAL,LISTA,"0,0","0,0",False
181992,SUAVIZANTE VIVERE CLASICO BOT X3LT,SUAVIZANTES,,,,"12127,99",,,,,,,,,,,,"9725,0","10073,0",3000ML,SUAVIZANTE,SUAVIZANTE VIVERE CLASICO BOT X3LT,"9725,0","12127,99","10641,996666666666",3,VITAL,LISTA,"8,616772729678855","916,996666666666",False
181993,SUAVIZANTE COMFORT FIBER PROTECT D/PX1LT,SUAVIZANTES,"12675,0","12679,0",,"12675,99","12590,0",,,"13350,0",,,"10774,0","7499,89",,"7999,06","12700,0","8499,0",,1000ML,SUAVIZANTE,SUAVIZANTE COMFORT FIBER PROTECT D/PX1LT,"7499,89","13350,0","11144,194",10,MAXICONSUMO,LISTA,"32,70136898191111","3644,303999999999",True
181994,SUAVIZANTE COMFORT PURO CUIDADO D/P X1LT,SUAVIZANTES,"12675,0","12679,0",,"12675,99","12590,0",,,"13350,0",,,"10774,0","7499,89",,"7999,06","12700,0","8499,0",,1000ML,SUAVIZANTE,SUAVIZANTE COMFORT PURO CUIDADO D/P X1LT,"7499,89","13350,0","11144,194",10,MAXICONSUMO,LISTA,"32,70136898191111","3644,303999999999",True
181995,SUAVIZANTE COMFORT ROPA DETOX DP X1LT,SUAVIZANTE CLASICO,,,,,,,,,,,,,,,,"6179,0",,1000ML,SUAVIZANTE,SUAVIZANTE COMFORT ROPA DETOX DP X1LT,"6179,0","6179,0","6179,0",1,VITAL,LISTA,"0,0","0,0",False
181996,SUAVIZANTE VIVERE MIMOS FLOR DP X450ML,SUAVIZANTE CLASICO,,,,,,,,,,,,,,,,"2055,0",,450ML,SUAVIZANTE,SUAVIZANTE VIVERE MIMOS FLOR DP X450ML,"2055,0","2055,0","2055,0",1,VITAL,LISTA,"0,0","0,0",False
181997,SUAV CONC COMFORT FRESCOR INT BOT X500ML,SUAVIZANTES,"7675,0","7679,0","4890,0","7675,99","7650,0","4674,95",,"8100,0",,,"6524,0","4499,89",,"5383,52","7700,0","4769,0","5225,0",500ML,SUAV,SUAV CONC COMFORT FRESCOR INT BOT X500ML,"4499,89","8100,0","6342,026923076924",13,MAXICONSUMO,LISTA,"29,04650114892897","1842,1369230769233",True
181998,SUAVIZANTE COMFORT TRAT. DETOX X500ML,SUAVIZANTES,"7675,0","7679,0","4890,0","7675,99","7650,0","4674,95",,"8100,0",,,"6524,0","4499,89",,"5383,52","7700,0","4769,0","5225,0",500ML,SUAVIZANTE,SUAVIZANTE COMFORT TRAT. DETOX X500ML,"4499,89","8100,0","6342,026923076924",13,MAXICONSUMO,LISTA,"29,04650114892897","1842,1369230769233",True
181999,SUAV CONC COMFORT EXPERT CARE BOT X500ML,SUAVIZANTES,"7675,0","7679,0","4890,0","7675,99","7650,0","4674,95",,"8100,0",,,"6524,0","4499,89",,"5383,52","7700,0","4769,0","5225,0",500ML,SUAV,SUAV CONC COMFORT EXPERT CARE BOT X500ML,"4499,89","8100,0","6342,026923076924",13,MAXICONSUMO,LISTA,"29,04650114892897","1842,1369230769233",True
182000,SUAV CONCENT COMFORT PURO CUIDADO X500ML,SUAVIZANTES,"7675,0","7679,0","4890,0","7675,99",,"4674,95",,"8100,0",,,,,,"5383,52",,"4769,0","5225,0",500ML,SUAV,SUAV CONCENT COMFORT PURO CUIDADO X500ML,"4674,95","8100,0","6230,2733333333335",9,DIARCO,LISTA,"24,963966267932605","1555,3233333333337",False
182001,AROM. COMFORT TEXTIL PRO BOT X5LTS,SUAVIZANTE CLASICO,,,,,,,,,,,,,,,,"9905,0",,5000ML,AROM.,AROM. COMFORT TEXTIL PRO BOT X5LTS,"9905,0","9905,0","9905,0",1,VITAL,LISTA,"0,0","0,0",False
182002,ACOND DOVE HIDRATACION INTENSA X200ML,ACOND. REGULAR,,,,,,,,,,,,,,,,"1499,0",,200ML,ACOND,ACOND DOVE HIDRATACION INTENSA X200ML,"1499,0","1499,0","1499,0",1,VITAL,LISTA,"0,0","0,0",False
182003,ACOND DOVE RECONST COMPLETA D/P X180ML,SHAMPOO ACONDICIONAD,,,,,,"2655,1",,,,,,"2399,9",,"2351,86",,"2349,0","2370,0",180ML,ACOND,ACOND DOVE RECONST COMPLETA D/P X180ML,"2349,0","2655,1","2425,172",5,VITAL,LISTA,"3,140890625489657","76,17200000000003",False
182004,ACOND DOVE OLEO NUTRICION X170ML,ACOND. REGULAR,,,,,,,,,,,,,,,,"3999,0",,170ML,ACOND,ACOND DOVE OLEO NUTRICION X170ML,"3999,0","3999,0","3999,0",1,VITAL,LISTA,"0,0","0,0",False
182005,JABON LIQ. DOVE CUIDADO RECONF. X250ML,JABONES,,"5429,0",,"5422,0",,,,,,,"4606,0",,,,,"4099,0","3379,0",250ML,JABON,JABON LIQ. DOVE CUIDADO RECONF. X250ML,"3379,0","5429,0","4587,0",5,YAGUAR,LISTA,"26,335295400043602","1208,0",True
182006,JABON LIQ. DOVE KAR/VAINILLA X220ML,JABON LIQUIDO,,,,,,,,,,,,,,,,"555,0",,220ML,JABON,JABON LIQ. DOVE KAR/VAINILLA X220ML,"555,0","555,0","555,0",1,VITAL,LISTA,"0,0","0,0",False
182007,JABON LIQ.DOVE NUTRICION PROFUNDA X250ML,JABONES,,"5429,0",,"5422,0",,,,,,,"4606,0",,,,,"4099,0","3379,0",250ML,JABON,JABON LIQ.DOVE NUTRICION PROFUNDA X250ML,"3379,0","5429,0","4587,0",5,YAGUAR,LISTA,"26,335295400043602","1208,0",True
182008,JABON LIQ.DOVE NUTRICION PROF.P/M X250ML,JABON LIQUIDO,,,,,,,,,,,,,,,,"1189,0",,250ML,JABON,JABON LIQ.DOVE NUTRICION PROF.P/M X250ML,"1189,0","1189,0","1189,0",1,VITAL,LISTA,"0,0","0,0",False
182009,JABON LIQ LUX ORQUIDEA NEGRA HW X250ML,JABONES,"3735,0",,,"3735,0","4200,0",,,,,,,"2999,9",,,,"2899,0","3069,0",250ML,JABON,JABON LIQ LUX ORQUIDEA NEGRA HW X250ML,"2899,0","4200,0","3439,65",6,VITAL,LISTA,"15,718168999752885","540,6500000000001",False
